,textEn,id,created_at,retweet_count,user_screen_name,user_followers_count,user_location,Hashtags,text,Date
595,"And very good. Smog is smog, air pollution is air pollution and it does not matter who ...",1112733755322572801,2019-04-01 15:09:35,5,KaJagiello,2733,,[],"No i bardzo dobrze. Smog to smog, zanieczyszczenie powietrza to zanieczyszczenie powietrza i nie ma znaczenia kto j…",04-01 
596,"Minister Kowalczyk is on the wave, first the youth from #StrajkDlaKlimatu told to learn about the climate, now in school ...",1112731366507061248,2019-04-01 15:00:05,0,LizLand5,41,,"[{'text': 'StrajkDlaKlimatu', 'indices': [55, 72]}]","Minister Kowalczyk jest na fali, najpierw młodzieży ze #StrajkDlaKlimatu kazał się uczyć o klimacie, teraz w szkoła…",04-01 
597,"RT @Zawada Kasia: ""It is high time that we started consistently, over party divisions, to fight something that destroys the health of Poles, which ...",1112731326761848832,2019-04-01 14:59:56,6,NAUKA_GOV_PL,16211,,[],"RT @ZawadaKasia: ""Najwyższa pora żebyśmy zaczęli konsekwentnie, ponad podziałami partyjnymi walczyć z czymś, co niszczy zdrowie Polaków, co…",04-01 
598,"This is not, unfortunately, April Fool's Day. Such ""acceleration"" is planned by #Warszawa.",1112730594931326976,2019-04-01 14:57:02,0,smog_wawerski,270,"Warszawa, Polska","[{'text': 'Warszawa', 'indices': [67, 76]}]","To nie jest niestety Prima Aprilis. Takie ""przyśpieszenie"" planuje #Warszawa.",04-01 
599,"""It is high time that we started consistently, over party divisions, to fight something that destroys the health of Pola ...",1112728892366880768,2019-04-01 14:50:16,6,ZawadaKasia,1849,Kraków/ Warszawa,[],"""Najwyższa pora żebyśmy zaczęli konsekwentnie, ponad podziałami partyjnymi walczyć z czymś, co niszczy zdrowie Pola…",04-01 
600,"RT @Zawada Kasia: Apart from the huge health costs caused by smog, we also have financial losses. Yearly province Lesser Poland is losing ...",1112726047567630337,2019-04-01 14:38:57,8,Jaroslaw_Gowin,102060,Polska,[],RT @ZawadaKasia: Obok ogromnych kosztów zdrowotnych spowodowanych przez smog mamy także straty finansowe. Rocznie woj. małopolskie traci…,04-01 
601,@SutrykJacek @Platforma_org @KObywatelskaPON And smog is doing well in Wroclaw. How about the opening balance of the presidency? Will we wait?,1112722053608673281,2019-04-01 14:23:05,0,joanna_o_rlando,170,Wratislawia,[],@SutrykJacek @Platforma_org @KObywatelskaPON A smog ma sie dobrze we Wrocławiu . Jak z bilansem otwarcia prezydentury ? Doczekamy się ?,04-01 
602,@SMWarszawa A little funny joke for people who have to live in the neighborhood of burning waste and forbidden fuel. And indo ...,1112718564669247488,2019-04-01 14:09:13,0,smog_wawerski,270,"Warszawa, Polska",[],"@SMWarszawa Mało zabawny żart dla osób, które muszą żyć w sąsiedztwie spalających odpady i zabroniony opał. A indo…",04-01 
603,A little funny joke for people who have to live in the neighborhood of burning waste and forbidden fuel. And indolence ...,1112718373945774080,2019-04-01 14:08:28,0,smog_wawerski,270,"Warszawa, Polska",[],"Mało zabawny żart dla osób, które muszą żyć w sąsiedztwie spalających odpady i zabroniony opał. A indolencja…",04-01 
604,RT @michal_sojka: Beautiful smog seen from Turbacz ... #smog #gorce #podhale @MeteoprognozaPL,1112715404055588864,2019-04-01 13:56:40,2,Artur1034,740,Poland,"[{'text': 'smog', 'indices': [53, 58]}, {'text': 'gorce', 'indices': [59, 65]}, {'text': 'podhale', 'indices': [66, 74]}]",RT @michal_sojka: Piękny smog widziany z Turbacza... #smog #gorce #podhale @MeteoprognozaPL,04-01 
605,Residents # Białystok want to fight with # smog.iem - in the city office a petition was filed in this case # Podlaskie ...,1112715167454949377,2019-04-01 13:55:43,0,radiobialystok,3738,Bialystok,"[{'text': 'Białystok', 'indices': [11, 21]}, {'text': 'smog', 'indices': [38, 43]}, {'text': 'Podlaskie', 'indices': [99, 109]}]",Mieszkańcy #Białystok chcą walczyć ze #smog.iem - w urzędzie miasta złożono petycję w tej sprawie #Podlaskie…,04-01 
606,@gejowskawodka They told him that the smog and there will be no trips.,1112709394674925571,2019-04-01 13:32:47,0,katarzyna_kh,73,"Warszawa, Polska 🇵🇱",[],@gejowskawodka Powiedzieli mu ze smog i nie będzie wycieczek.,04-01 
607,"Ha see, because of your Krakow smog no one has ever seen me in Krakow #ShawnMendesTheTourKrakow #primaaprilis",1112707158733398018,2019-04-01 13:23:54,10,aimhtaeni,678,,"[{'text': 'ShawnMendesTheTourKrakow', 'indices': [84, 109]}, {'text': 'primaaprilis', 'indices': [110, 123]}]","Ha widzicie, przez ten wasz krakowski smog nikt mnie jeszcze nie widział w Krakowie #ShawnMendesTheTourKrakow #primaaprilis",04-01 
608,"@unsociable__hoe @ may5sos1 Do not come, today I feel this smog",1112706061415432192,2019-04-01 13:19:32,0,maracookiefan,235,"Bydgoszcz, Polska",[],"@unsociable__hoe @may5sos1 Nie przyjeżdzaj, do dzisiaj czuję ten smog",04-01 
609,"Each of us will eventually be a senior. Working all my life, we would like our work to be done at the right time ...",1112701299382992897,2019-04-01 13:00:37,0,EZM72,178,"Warsaw, Poland",[],"Każdy z nas w końcu będzie seniorem. Pracując całe życie, chcielibyśmy aby nasza praca w odpowiednim momencie praco…",04-01 
610,What do Polish doctors say about # smog.u?,1112700167726215168,2019-04-01 12:56:07,0,COS_Poznan,108,ul. Polna 7 62-006 Kobylnica,"[{'text': 'smog', 'indices': [26, 31]}]",Co Polscy lekarze mówią o #smog.u?,04-01 
611,Ways to fight smog. Stop Smog program and photovoltaic micro-solar installations #smog,1112699416366985216,2019-04-01 12:53:08,0,Salon24pl,17510,Polska,"[{'text': 'smog', 'indices': [81, 86]}]",Sposoby na walkę ze smogiem. Program Stop Smog i mikroinstalacje fotowoltaiczne #smog,04-01 
612,RT @ EZM72: Poczas II Antysmogowa Forum. Stop smog. Challenges and solutions for Poland had the pleasure to lead the Smog debate. Persian…,1112697598962479105,2019-04-01 12:45:55,1,GIS_gov,2746,"Polska,Warszawa",[],RT @EZM72: Poczas II Forum Antysmogowego Powstrzymać smog. Wyzwania i rozwiązania dla Polski miałam przyjemność prowadzić debatę Smog. Pers…,04-01 
613,The Second Forum of Antisymogue. Stop the smog. Challenges and solutions for Poland I had the pleasure to lead deba ...,1112695377306755072,2019-04-01 12:37:05,1,EZM72,178,"Warsaw, Poland",[],Poczas II Forum Antysmogowego Powstrzymać smog. Wyzwania i rozwiązania dla Polski miałam przyjemność prowadzić deba…,04-01 
614,I can not see the eyes because in Thebes there is this #primaaprilis smog everywhere,1112689958836420609,2019-04-01 12:15:33,0,IronicSmirk,1804,heaven ,"[{'text': 'primaaprilis', 'indices': [63, 76]}]",na oczy to już ja nie widze bo w Tebach jest wszędzie ten smog #primaaprilis,04-01 
615,. @ Jaroslaw_Gowin: With smog and pollution of the Polish environment you can fight only above the springs of the spring ...,1112683976630652928,2019-04-01 11:51:47,0,BiznesAlert,7849,Warszawa,[],.@Jaroslaw_Gowin: Ze smogiem i z zanieczyszczeniami polskiego środowiska można walczyć tylko ponad podziałami resor…,04-01 
616,"@MartaLokje @JacekPiekara And then this smog, you do not know what ... 🧐",1112682006729629696,2019-04-01 11:43:57,0,AgentSmutnooka,638,Polska,[],"@MartaLokje @JacekPiekara A potem ten smog, nie wiadomo z czego... 🧐",04-01 
617,@milsvogue you know what I have never had problems with my headache only sometimes through school and that you are not sleeping ...,1112672086131122176,2019-04-01 11:04:32,0,civangely,3581,,[],@milsvogue wiesz co ja nie mialam nigdy problemow z bolem glowy tylko czasami przez szkole i to ze sie nie wysypial…,04-01 
618,"@ martatat1906 @ ark0vsky Are you also burned? 😂😁😎😋😀😆😉 Besides Krakow's smog, it's a work of UW 😅",1112663236531372032,2019-04-01 10:29:22,0,PawelKosu,481,,[],"@martatat1906 @ark0vsky Też Cię poparzyły? 😂😁😎😋😀😆😉 Poza tym krakowski smog, to dzieło UW 😅",04-01 
619,"#Gowin: In the fight with # smog, several ministries # BA24 #StopSmog are needed",1112659888122015749,2019-04-01 10:16:04,0,BiznesAlert,7849,Warszawa,"[{'text': 'Gowin', 'indices': [0, 6]}, {'text': 'smog', 'indices': [19, 24]}, {'text': 'BA24', 'indices': [91, 96]}, {'text': 'StopSmog', 'indices': [97, 106]}]",#Gowin: W walce ze #smog'iem potrzeba współpracy kilku ministerstw #BA24 #StopSmog,04-01 
620,"RT @AriGoldPL: These books are burnt, and then astonishment that the smog.",1112659186779934721,2019-04-01 10:13:16,1,czuchnowski,18272,,[],"RT @AriGoldPL: Palo te książki, a potem zdziwienie, że smog.",04-01 
621,The kids from PM12 at @Sosnowiec today said goodbye to Winter # SMOG #StraznicyCzystegoPowietrza #SMOGUniewracaj,1112657758573203457,2019-04-01 10:07:36,0,ZaglebAlarmSmog,243,"Dąbrowa Górnicza, Polska","[{'text': 'SMOG', 'indices': [64, 69]}, {'text': 'StraznicyCzystegoPowietrza', 'indices': [72, 99]}, {'text': 'SMOGUniewracaj', 'indices': [100, 115]}]",Dzieciaki z PM12 w @Sosnowiecmiasto pożegnały dzisiaj Zimowego #SMOG'a #StraznicyCzystegoPowietrza #SMOGUniewracaj,04-01 
622,Smog falls. Now the sun is starting to fight. #WearSunscreen,1112656676501553152,2019-04-01 10:03:18,0,yasiek_,4780,Hill Valley,"[{'text': 'WearSunscreen', 'indices': [40, 54]}]",Smog opada. Teraz słońce zaczyna walkę. #WearSunscreen,04-01 
623,@AndrzejRysuje And smog bigger and bigger,1112651103135547393,2019-04-01 09:41:09,0,An_Owsiak,6,"Warszawa, Polska",[],@AndrzejRysuje A smog coraz większy,04-01 
624,"In addition to the huge health costs caused by smog, we also have financial losses. Yearly province Lesser ...",1112644661183684608,2019-04-01 09:15:33,8,ZawadaKasia,1849,Kraków/ Warszawa,[],Obok ogromnych kosztów zdrowotnych spowodowanych przez smog mamy także straty finansowe. Rocznie woj. małopolskie…,04-01 
625,@nocnazmora Ekm .. Where's ecology here? Smog you create #primaaprilis,1112643189909975041,2019-04-01 09:09:43,0,bat_nox,1812,Hell ,"[{'text': 'primaaprilis', 'indices': [51, 64]}]",@nocnazmora Ekm.. Gdzie tu ekologia? Smog tworzysz #primaaprilis,04-01 
626,"@StefanMajewski @_Ekstraklasa_ @WislaKrakowSA I think Wisła, I say the river ... in Krakow, smog prevails and cultured people cheer for CRACOVIA",1112641970923548672,2019-04-01 09:04:52,0,IREKK_1978,966,"Kraków, Polska",[],@StefanMajewski @_Ekstraklasa_ @WislaKrakowSA Myśle Wisła mówię rzeka...w Krakowie smog panuje a kulturalni ludzie kibicują CRACOVII,04-01 
627,"RT @ 300gospodarka: To start the Monday, we invite you to read the latest newsletter # 300SEKUND, which we are reviewing today for ...",1112640749223510017,2019-04-01 09:00:01,3,Zakrzewski_PL,65,"Warszawa, Polska","[{'text': '300SEKUND', 'indices': [97, 107]}]","RT @300gospodarka: Aby dobrze zacząć poniedziałek, zapraszamy do lektury najnowszego newslettera #300SEKUND, w którym przeglądamy dziś dla…",04-01 
628,"Today in the PAP Press Center a presentation of the report ""Exploiting the potential of #OZE in the fight against #smog on ...",1112640677001785344,2019-04-01 08:59:43,2,Piotr_Stepinski,1774,Warszawa,"[{'text': 'OZE', 'indices': [91, 95]}, {'text': 'smog', 'indices': [107, 112]}]","Dzisiaj w Centrum Prasowym PAP odbędzie się prezentacja raportu ,,Wykorzystanie potencjału #OZE w walce ze #smog na…",04-01 
629,"To start the Monday, we invite you to read the latest newsletter # 300SEKUND, which we are reviewing today ...",1112639632389406725,2019-04-01 08:55:34,3,300gospodarka,1148,,"[{'text': '300SEKUND', 'indices': [78, 88]}]","Aby dobrze zacząć poniedziałek, zapraszamy do lektury najnowszego newslettera #300SEKUND, w którym przeglądamy dziś…",04-01 
630,"RT @NAUKA_GOV_PL: In a minute, Deputy Prime Minister @Jaroslaw_Gowin together with the Minister of Entrepreneurship and Technology @JEmilewicz will take part in ...",1112636518223495169,2019-04-01 08:43:12,1,ZawadaKasia,1849,Kraków/ Warszawa,[],RT @NAUKA_GOV_PL: Już za chwilę wicepremier @Jaroslaw_Gowin wraz z minister przedsiębiorczości i technologii @JEmilewicz wezmą udział w kon…,04-01 
631,"Fighting with smog is really a fight for the health of our children and our loved ones. Through the smog in Poland, ...",1112629998618374145,2019-04-01 08:17:17,10,MPiT_GOV_PL,5972,Polska,[],Walka ze smogiem jest tak naprawdę walką o zdrowie naszych dzieci i naszych najbliższych.Przez smog w Polsce przedw…,04-01 
632,I have never been so happy that I will inhale this smog #ShawnMendesTheTourKrakow,1112629232595861505,2019-04-01 08:14:15,18,xfallin_inshawn,1230,Always with Shawn ♡,"[{'text': 'ShawnMendesTheTourKrakow', 'indices': [62, 87]}]","Jeszcze nigdy się tak nie cieszyłam, że będę wdychać ten smog #ShawnMendesTheTourKrakow",04-01 
633,#Krakow # air quality #czystep AIR #smog #reaktor # WANDA2 Nuclear heat the future of Krakow! Read so ...,1112623192131153920,2019-04-01 07:50:15,1,krakow_pl,16637,"Poland, Kraków","[{'text': 'Krakow', 'indices': [0, 7]}, {'text': 'jakośćpowietrza', 'indices': [8, 24]}, {'text': 'czystepowietrze', 'indices': [25, 41]}, {'text': 'smog', 'indices': [42, 47]}, {'text': 'reaktor', 'indices': [48, 56]}, {'text': 'WANDA2', 'indices': [57, 64]}]",#Krakow #jakośćpowietrza #czystepowietrze #smog #reaktor #WANDA2 Jądrowe ciepło przyszłością Krakowa! Czytaj więc…,04-01 
634,"In a moment, Deputy Prime Minister @Jaroslaw_Gowin together with the Minister of Entrepreneurship and Technology @JEmilewicz will take part ...",1112623154768285696,2019-04-01 07:50:06,1,NAUKA_GOV_PL,16211,,[],Już za chwilę wicepremier @Jaroslaw_Gowin wraz z minister przedsiębiorczości i technologii @JEmilewicz wezmą udział…,04-01 
635,"These books are burnt, and then astonishment that smog.",1112618667437711365,2019-04-01 07:32:16,1,AriGoldPL,2992,"Wielka Wieś, Mazowsze",[],"Palo te książki, a potem zdziwienie, że smog.",04-01 
636,RT @FundacjaIRME: What do Polish doctors say about smog? - via @PortalComunal #ekologia # environment #natura # nature ...,1112608947180052480,2019-04-01 06:53:38,1,PlanergiaP,75,"Silesia, Poland","[{'text': 'ekologia', 'indices': [100, 109]}, {'text': 'środowisko', 'indices': [110, 121]}, {'text': 'natura', 'indices': [122, 129]}, {'text': 'przyroda', 'indices': [130, 139]}]",RT @FundacjaIRME: Co Polscy lekarze mówią o smogu? - przez @PortalKomunalny #ekologia #środowisko #natura #przyroda…,04-01 
637,RT @Atenciaa_bitch: Are you whimpering that Tomorrow will Shawn admire the smog in Krakow?,1112608671207489536,2019-04-01 06:52:33,7,maja_1233,25,,[],RT @Atencjaa_bitch: Kurwa ogarniacie że już jutro Shawn będzie podziwiał smog w Krakowie?,04-01 
638,What do Polish doctors say about smog? - via @PortalComunal #ecology # environment # nature ...,1112606675012382720,2019-04-01 06:44:37,1,FundacjaIRME,365,"Poznań, Polska","[{'text': 'ekologia', 'indices': [82, 91]}, {'text': 'środowisko', 'indices': [92, 103]}, {'text': 'natura', 'indices': [104, 111]}]",Co Polscy lekarze mówią o smogu? - przez @PortalKomunalny #ekologia #środowisko #natura…,04-01 
639,"@AgataKowalskaTT This smog is a good accent, which I did not even notice at first. 😆👍",1112589774915817472,2019-04-01 05:37:27,0,aramil777,291,"Warszawa, Polska",[],"@AgataKowalskaTT Ten smog to dobry akcent, którego początkowo nawet tu nie dostrzegłem. 😆👍",04-01 
640,"We do not know why Shawn came to you, but rather the views are not pretty through this smog. #April Fool's Day",1112588217038061570,2019-04-01 05:31:16,0,jestemolakola,605,,"[{'text': 'primaaprilis', 'indices': [92, 105]}]","Nie wiemy po co Shawn do was przyjechał, ale raczej widoków nie ma ładnych przez ten smog. #primaaprilis",04-01 
641,"Today, clean ... uff, what a relief. #smog #reports by @swiatoze",1112586308487122949,2019-04-01 05:23:41,0,SwiatOZE,301,,"[{'text': 'smog', 'indices': [30, 35]}, {'text': 'raportsmogowy', 'indices': [36, 50]}]",Dziś czysto...uff co za ulga. #smog #raportsmogowy przez @swiatoze,04-01 
642,@Atenciaa_bitch admires smog,1112586178224709632,2019-04-01 05:23:10,0,XmendesR,175,,[],@Atencjaa_bitch to podziwia smog,04-01 
643,"RT @Ecology_now: Church! You were supposed to be strong in faith, and you want to be a strong flame? It's funny to burn books: you wanted to silence Ga ...",1112547792743030785,2019-04-01 02:50:38,2,Lena257Lena,353,Polska,[],"RT @Ecology_now: Kościele! Miałeś być mocny wiarą, a chcesz być silny płomieniem? Śmieszne jest palenie książek: chcieliście tak uciszyć Ga…",04-01 
644,RT @ iDontKnoW8998: Change someone in SMOG to #primaaprilis and write that you are XDDDD,1112532107035922432,2019-04-01 01:48:18,1,muliposa,135,antanarywa,"[{'text': 'primaaprilis', 'indices': [44, 57]}]","RT @iDontKnoW8998: Zmień się ktoś w SMOG na #primaaprilis i napisz, że jesteś XDDDD",04-01 
645,Change someone in SMOG to #primaaprilis and write that you are XDDDD,1112516576501252096,2019-04-01 00:46:36,1,iDontKnoW8998,1393,Poland,"[{'text': 'primaaprilis', 'indices': [25, 38]}]","Zmień się ktoś w SMOG na #primaaprilis i napisz, że jesteś XDDDD",04-01 
646,"Church! You were supposed to be strong in faith, and you want to be a strong flame? It's funny to burn books: you wanted to be so ...",1112514887111114752,2019-04-01 00:39:53,2,Ecology_now,631,Polska,[],"Kościele! Miałeś być mocny wiarą, a chcesz być silny płomieniem? Śmieszne jest palenie książek: chcieliście tak uci…",04-01 
647,@juliavvpolonia Maybe better without visiting because Krakow's smog will hurt him.,1112481514737020928,2019-03-31 22:27:16,0,katarzyna_kh,73,"Warszawa, Polska 🇵🇱",[],@juliavvpolonia Może lepiej bez zwiedzania bo krakowski smog mu zaszkodzi.,03-31 
648,@mmigalski Smog is only increasing by such.,1112479241482964994,2019-03-31 22:18:14,0,hanselowicz,6,poza PL,[],@mmigalski Smog się przez takich tylko wzmaga.,03-31 
