,post,date,user,vote,image
464,"               FOR THE TURKEY, AS I was. THIS TRIP IS A SERIOUS COMPANY XDDDDD  On October 16, 2012, there was a definite crash in motion around around 7:00. A great company SKM Trójmiasto on her site wrote about DEFECTION (I do not know how it works for you, but for me the defect sounds like scratched varnish, and does not hinder the movement of trains per hour of delay) and that there may be delays up to 15 MINUTES. Do you know what the reality was? Departing at 6:52 from the St. Maksymilian in Gdynia, at 7:40 I was in ... Sopot (8km in over 45min), where we were informed that the train is still not going to Gdańsk, and Gdynia and we are getting off. On the second track there was a clamor towards Gdańsk, but there were so many people in it that there was no option to squeeze in or for ... hundreds of other people. Well, we wait, around 8:00 the next one came in and again in the crush you could set off towards Gdansk. In the main I was around 8: 20-8: 30. So slightly a hour of delay. I wrote to the phone about some sorry that writing about a defect in such a situation is a slight exaggeration, 15 minutes is totally out of information. I would forgive this email if it happened once a year, but such failures become too often. After 3 weeks there is an answer:    An analysis of the delays caused indicates that they were on average 15 - 20 minutes, and therefore there is no basis for considering the information provided as incorrect.  XDDDDDDDDDDDDDDDDDD  No wonder that people drive the worst diesels and mother about whence this smd XDDD  #trojmiasto #kolej show the whole   +: lwonly, street_sheriff +5 others  ",2018-11-08 20:33:41,P...e,7,
465,               started  #smog   +: lwonly  ,2018-11-08 20:26:24,przegraIem_zycie,1,
466,"               What anti-smoker masks and air purifiers do you recommend? #smog #zdrowie #kiciochpyta #pwanie sięeksperta #wytanie . . . click to expand the picture. . source: 1541705144792.airly.android.png   +: SVCXZ, lwonly +3 others  ",2018-11-08 20:25:58,p........y,5,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_vnTuRTB8FgQ6z8znfHJ4K3h4wsSNcXpT,w400.jpg""/>"
467,"               And they say that it is bad in Krakow. This is a drama! #smog #krakow #tomaszowmazowiecki . . . click to expand the picture. . source: 1541704319684.png   +: lwonly, Freakz +8 others  ",2018-11-08 20:13:24,olek182,10,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_H6YJtajP8FFHtwdlSKcAbqRBJ8uXJe2Y,w400.jpg""/>"
468,"               #smog #radom source: Screenshot_20181108-195852.png   +: ciasteczkowy_monster, Snowdr0p +5 others  ",2018-11-08 20:05:47,rad1x,7,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_71kjfJ65dN56ycqqvQpS8sE2urIfWdmA,w400.jpg""/>"
469,"               Heh, but cool clean air, you can go running  1800% xDDD  #smog #slask #zdrowie . . . click to expand the picture. . source: 1541698726582.png   +: gg_allin_na_prezydenta, slavas +7 others  ",2018-11-08 18:39:02,Fretja,9,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_O3OWbnycMMSwcoGkt8f5beiJ0U4JV5zO,w400.jpg""/>"
470,"               #smog  this is called dying source: Airly map state of quality and level of air pollution in Poland.png   +: HellNah, tomosano +3 others  ",2018-11-08 18:00:31,ZielonaHerbataPodanaNaZimno,5,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_ReH5bScP0oUE2YeYjQ0VrqdnlmZ7JJ0D,w400.jpg""/>"
471,"               Mirki from #warszawa. If you felt #smog today, I would like to apologize to you. Since yesterday I am driving diesel around the city and trying to burn 1/2 tank because #corposwiat does not allow me to tank more than 1/4 baku and tomorrow I will go on vacation and I want to have fueled full (free fuel) #heats #absurdy #samochodsluzbowy show whole source: embed.jpg   +: Ld93, Shodan56 +3 others  ",2018-11-08 13:23:53,tomaszek00,5,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_nm8tNSWiveVS50VXfGhwHRimAZDW5dHB,w400.jpg""/>"
472,"               The Arab and African countries will soon start nuclear power plants and we will smoke and smog with us.  Apart from rising energy costs, we are becoming a backward country without access to modern technologies. When the world will pass from nuclear solutions to newer ones based on experiments, we will only learn.  #polska #swiat #energia #technologia show the whole source: IMG_20181108_074554.jpg   +: pestis, levil +2 others  ",2018-11-08 09:04:21,Mariusz30,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_jGFb511cCqeKneECdaTjR6d6jd24qpxf,w400.jpg""/>"
473,"               I fuck Mirki, the air is so polluted that even black window sills (͡ ° ʖ̯ ͡ °) fuck source: 1541659408556.jpg   +: Bellie, lwonly +14 others  ",2018-11-08 07:45:15,Jamniczek97,16,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_TvwHYme7xF7K9CxzgOqO0ctvLTmuZDLU,w400.jpg""/>"
474,"  smog reached #szczecin visibility to 10 meters   +: eARLq3, Destruktor91 +2 others  ",2018-11-08 05:36:50,hardkorowymoksu,4,
475,"               Mirki ... if you do not have an oxide sensor (carbon monoxide), THIS GOES BUY ... As I am moving, I bought an oxide (and gas) sensor - because I will have gas heating in the apartment. Well, but as here, where I live now, I have gas heating for water ""junkers"", then I gave it to myself for eggs in the bathroom. We'll see, maybe we go on a daily basis ...? I sit quietly, suddenly I hear a squeak. I think ""oh, I wonder how, after all, there is no one in the bathroom, well, outside the smog 9000, so maybe ..."". But no, it's not my sensor, I'm looking after the apartment, and it squeaks from the outside ... I look, and there the ambulance team is calling the fire brigade ""because the sensor is spinning."" It turned out that the neighbor lost consciousness. The neighbors called the ambulance. The ambulance entered the neighbors and their sensors began to beep right away ... As the guards came, they checked everything from the basement to the attic, it was only at those neighbors in the apartment and in the corridor (due to the airing of the apartment). What a coincidence I am assembling today and I see that it is a must ... The ambulance took the young. But how many of those neighbors did not call for help? Or that help would come too late (after poisoning all)?  Really, this is not a big expense, and can save the lives of your and your loved ones. I bought it from Allegro, but now the sensors are almost everywhere available (building markets like Castorama, etc.). I bought for 105 PLN with shipment, version with a sensor of carbon monoxide and flammable gases. After this action I ordered another one for my sister. That it would not be that ""I will order on days"". #theyouwnotcontact #applier #polecam #pogotow #strazpozarna #gownowpis ​​show whole   +: animiesiewaz, maseczjuset +7 others  ",2018-11-07 22:57:43,mac_jg,9,
476,"               Note that I just opened the window, #krakow from #smog. You do not have to thank (͡ ° ͜ʖ ͡ °)   +: StachZielonka, mboss1111 +4 others  ",2018-11-07 22:54:54,CrazyxDriver,6,
477,"               Today's air condition is tragic. I'm scratching my throat, I'm sick, it's hard for me to breathe. And it's not cold yet ... # a2 #warszawa #pruszkow #smog # smog201819   +: slavas, mboss1111 +4 others  ",2018-11-07 21:48:53,A.....c,6,
478,"               #smog #krakow #japierdole There are no frosts yet. source: smok.PNG   +: wfyokyga, flamner +6 others  ",2018-11-07 20:14:34,rzydoMasonerya,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Xl4bdX9uI19iLOOIAIsc5e0Uu5sxpiEY,w400.jpg""/>"
479,"               #smog #krakow #slask #airly #power #polska #alarmsmogowy  How are my mirrors with me only 250-300% of the standard, but in other parts of the city, 450%. That year, records were 1200%;) source: Screenshot_5.png   +: Rapepo, lwonly +6 others  ",2018-11-07 20:12:41,xeerxees,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_cH8kldr44WETrMd2VTUjnAIP0Lem40g1,w400.jpg""/>"
480,"               I have never been to Krakow but I would like to go only to see what this famous #smog looks like #Cracow   +: Rapepo, E .......... 8  ",2018-11-07 19:45:14,DumnaAniemia,2,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_LjERICtI6pxfvnf79osajpqHS7RyDazC,w400.jpg""/>"
481,"               (へ · ·) #krakow #smog #ecology source: scontent-frt3-2.xx.fbcdn.net   +: patterned copy, Bellie +8 others  ",2018-11-07 17:58:16,Wanzey,10,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_18ckal1RIfWnbVzzBLkxlPM0ggFa8Way,w400.jpg""/>"
482,"               I will tell you that the awareness of the problem of air pollution is virtually nil in the world. For the German #smog is a problem of third world countries, not the Great Reich, here opening the window is an obvious way to ""fresh air"". Not only that, smoking is extremely popular here. When the subject of smog moves, people look as if they were talking about zombies or ghosts. show the whole   +: 77LatBedeNiedojrzaly, slavas +2 others  ",2018-11-07 17:43:46,RoastieRoast,4,
483,"               #smog in #bialystok source: 1541603408466.jpeg   +: slavas, orphan +1 different  ",2018-11-07 16:10:14,kusprzyk,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_2su0nmsh8bYzUcBjkaMZ7DcuOpLXriwH,w400.jpg""/>"
484,"               Typical #wroclaw still in #smog form source: 1541601483800.jpg   +: budus2, lwonly +4 others  ",2018-11-07 15:38:43,daniel95,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_QnS512YhJu6tYBsLqQCxHuequW2Jxbp7,w400.jpg""/>"
485,"               Problems with the credibility of air quality data mainly concern China. It is very often in this country to manipulate pollution measurements. Cases of water spraying around air pollution monitors to hide the readings or inserting cotton wool into air quality tests for filtration are not rare at all. One such case occurred in the city of Xi'an in Shaanxi Province, where officials clogged cotton detectors with air sampling equipment. The situation came to light after the Chinese National Center for Environmental Monitoring (CNEMC) in Beijing detected abnormal data activity from two air quality monitoring stations in Xi'an. Seven officials involved in this practice were sentenced to imprisonment for a year and three months to one year and seven months.  On the attached map you can see how the current state of air (based on AQI USA) looks like in Beijing (1) compared to Warsaw (2), Brussels (3) and Chiba (4).  If you want to be up to date with my posts, I invite you to follow #wielkismogchinski.  Ads: From today, entries will appear at irregular intervals.  #groups atlevel #smog #chiny #warszawa #ciects show the whole source: 1541601139387.jpg   +: vvertoi, Rapepo +22 others  ",2018-11-07 15:34:53,Aedemkun,24,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Dx051vhSFvtp3YeI2m0xhTzC1CZHdOC1,w400.jpg""/>"
486,"               I opened a window in Wawa in Białołęka Like in a fucking smokehouse.  There are single-family houses next to it I need to buy a powerful flashlight and go to the chimneys at night and then SM SM people  #smog #warszawa   +: lwonly, Rapepo +7 others  ",2018-11-07 13:47:33,Holenderski_Ser,9,
487,"               That at least that monument to Kaczynski in the winter would absorb the smog, and in the summer on hot days it would become a water curtain, perhaps I would have a more favorable view of it (͡ ° ͜ʖ ͡ °)  #neuropa # 4konserwy #polityka #warszawa #bekazpisu source: gala.pl   +: 77LatBedeNedojrzaly, chanelzeg +6 others  ",2018-11-07 12:34:48,Grandek,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_oN4mtw4EJtASs0DWvBDHybooHfMJ2QMx,w400.jpg""/>"
488,"               40,9206,43 - 11,63 = 409194,80  Shit, I overslept. At 4 o'clock in the morning I was awakened by a beeping alarm - sure, it's great time to inform you that the battery is weak and you need to call for service ¯ \ _ (ツ) _ / ¯ I lay down because I was still quite dreamed - and ... I woke up at 4:50 (ò ෴ ó)  I quickly collected, cats fed and managed to start at 5:10, so I had to choose a shorter route. Already chilly, 2 ° C and at the same time a lot of moisture and fog: Well, of course, smog, which could not cope even the momentary gusts of cold wind - another gear in the mask.  At first it was very poor, only at the end of the run I made up for losses, then I tried to keep up the pace - in the end the tragedy was gone, but the average rate was 4:56 min / km ... It could always be worse (͡ ° ͜ʖ ͡ °)  The new Decathlon heart rate monitor for just PLN 40 (discount, because it's still under the Geonaute brand instead of Kalenji) is great!  Have a nice medium!  show spoiler #track #guidingtop #guiding #enronczlapie #ruszkrakow  show the whole source: embed.jpg   +: Akuku69, rezox +13 others  ",2018-11-07 09:19:51,enron,15,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_hcmUvtNPf9kZsT1mq998Ndpn8IO9f1D6,w400.jpg""/>"
489,"               #smog #airly #webdev Does anyone in my hands know how to get historical information from Airly? I tried to find something, but nothing is available. I do not know about webdev, but I suspect that you can write a program that is collecting. I dream about the graph with the air condition depending on various atmospheric factors.   +: lwonly  ",2018-11-07 09:17:03,D_Train,1,
490,"               I'm pissed off by all the smog 300% normal and the debile says it's cool because I was 15x more. That's how society gets accustomed to certain living standards.  I do not think I will go for this walk, I do not know myself anymore ...   +: Freakz, tomsgt  ",2018-11-06 22:19:21,i_took_a_pill_in_remiza,2,
491,"               #heheszki #smog #krakow #wiedzmin #swiatwedlugkiepskich source: i1.jbzdy.pl   +: s-k-fantasyfactory, lwonly +14 others  ",2018-11-06 17:53:06,darosoldier,16,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_SKwSg637Y6rq5nbt9567YRFgzPwNodEw,w400.jpg""/>"
492,"               mirasy, mirabele, for some time I have been cleaning the air on my head, only what? 35 sq m apartment, about 100 sq m #agd #rtv # Apartment #xiaomi #cebuladeals #electronics #smog #superair   ",2018-11-06 17:20:19,marcin-malenka-9,0,
493,"               is fog or smog? #rzeszow   +: abuqson, ufoludek-zkosmosu +1 other  ",2018-11-06 16:17:30,44Bw4jKocK,3,
494,"               South Korea had the second worst air quality from all developed countries in the OECD. Air in South Korea is more than twice as polluted than average for the rest of the world. In 2016, the air in Seoul was considered unhealthy for vulnerable populations (such as children, the elderly and people with respiratory diseases) for 78 days a year. It is estimated that more than half of the pollution comes from local sources, and the rest are blown from China.  On the attached map you can see how the current state of air looks (based on AQI USA) in Shanghai (1) compared to Seoul (2), Warsaw (3) and Himeji (4).  If you want to be up to date with my posts, I invite you to follow #wielkismogchinski.  #group #level #ch # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # Show whole source: 1541514969238.jpg   +: zqwdx, tomosano +68 others  ",2018-11-06 15:36:24,Aedemkun,70,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_HkfbkfVPuzxQCw1Aie6j8IzRmrsTFjFa,w400.jpg""/>"
