,post,date,user,vote,image
409,"               Ohui, who's for a walk? #warszawa #smog source: embed.jpg   +: zirael88, Grooveer +2 others  ",2019-01-27 09:19:49,advert,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_HDIxY70dgDyaJS3xqOQ73RTPTjjX6mlF,w400.jpg""/>"
410,"               The air in Krakow is slightly ch ** owe (͡ ° ͜ʖ ͡ °) #smog #heheszki . . . click to expand the picture. . source: Screenshot_20190127_085441.jpg   +: Furiata, slavas +2 others  ",2019-01-27 08:57:12,dzordzan,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_w2pVwFEDByLou63XiADpiR9R77Kpd4TK,w400.jpg""/>"
411,"               Tonight is a bit of an exaggeration, I'm going to cultivate alcohol for a gas station and something I fancy. I go back to my apartment and continue eating, I smell my jacket and it stinks like I smoke a few pipes but I have not smoked xD for a year. I need to make sure that I did not smoke (because alcohol in total and I may have forgotten) I opened the window. Well today it smells exceptionally aroma, probably good tires have gone in motion.  #lublin #smog show the whole   +: BartoszBarSeba, man of the +8 others  ",2019-01-27 08:05:02,picasssss1,10,
412,"               And that's how it lives in this village  #smog source: Screenshot_2019-01-27-01-42-50-601_eu.airly.android.png   +: PanCzajstow, Bartoligni +4 others  ",2019-01-27 01:43:26,Uri_,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_57VX1tuPEBAAgyLwHq8q8IHvVCglzlEo,w400.jpg""/>"
413,"  Smog piety, chemitrails fuck !!!!!! source: embed.jpg   +: Giezunio, trele12  ",2019-01-27 01:36:18,lajsta77,2,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_z4U7ujvfsxdtokslIRi7yYC08tXTM10o,w400.jpg""/>"
414,"               I remind you that there is no smog. What you see and feel is the leftist mirage! #korwin #smog source: wykop.pl   +: The_Pelek, HalBregg  ",2019-01-27 01:31:27,musztym,2,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_E78onRUZWXypjiTVGWHNNvJtCp4KuB97,w400.jpg""/>"
415,"               The tragedy with the air in Lublin (づ • ﹏ •) づ Plus that you can eat up immediately, you only have to bite #lublin #smog   +: WrzeCiOna, S ........ 4 +3 others  ",2019-01-26 18:38:11,arsze_nick,5,
416,"               What's the deal with Wolszczak?  Is ecology and clean air so stinking that you will look for every shit for a person who takes action for the health of ALL CITIZENS IN THE COUNTRY? Do you have rigcz, excavations? XDD @mister_pink in hot with her photo as smokes, and in the comments of the brandzlowanie of flawed creatures, which see in it some hypocrisy and hypocrisy. WTF? #bekazprawakow #smog #ecologia show whole   +: Mickson, Osculum_Infame +11 others  ",2019-01-26 18:20:59,Nieprzyjazny_Ziemniak,13,
417,"               #wroclaw #smog and someone can half-day kick it. source: image20190126_153730484.jpg   +: RozowyPaskud, MillionMultikonto +5 others  ",2019-01-26 15:43:24,dad1111,7,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_fDkIVZRHAobbH8OX0sz4NV4T5ZjMIeMJ,w400.jpg""/>"
418,"               #bekazlewactwa #smog source: Screenshot_1.jpg   +: Salty_donut, whole_train +974 others  ",2019-01-26 15:32:28,mister_pink,976,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_UhIqnePrU738A7Z7hNWshzRcUsfbw8E3,w400.jpg""/>"
419,"               397816.29 - 17.11 = 397799.18  And back to the gray, Krakow, reality - the end of running without a car promenade, the end of listening to the sound of waves, the end of admiring the seas in a bikini running on the frozen beach ... Oh, I will miss you #gdynia (· へ ·)  Yesterday, the day passed under the sign of packaging and preparations for return, the shoes were already going to the parcel locker in Krakow so it was without running. The more I wanted today to go jogging - on Monday we are preparing a nervous atmosphere at the return of children to school so I probably do not run either ¯ \ _ (ツ) _ / ¯  I got up at 5:30, but I got a little bit of cat service and then I had to connect the charger to my wife's car, because something was spinning - in the end I started at 6:30.  The temperature was nice, -6 ° C so you did not have to think about some thermo clothes. Worse with the air, because even though the smog thinned it was still at the level of 160-180% (͡ ° ʖ̯ ͡ °) So the return to Krakow began symbolically - in the mask.  I did not want to run terribly - the pace was just the way it did, I did not try to accelerate. Somehow I caught up with flying from the hill - and it was generally dry, I did not even have problems with either grip or puddles. All in all, it was clear enough that I could let go of the leaders - there was never a need to turn it on once.  Tomorrow, it will also be good to run a kilometer so much - let me want to ᕙ (⇀‸↼ "") ᕗ  Have a nice weekend!  show spoiler #track #guidingtop #guiding #enronczlapie #ruszkrakow  show the whole source: x3.wykop.pl   +: Akuku69, picard3 +24 others  ",2019-01-26 14:18:18,enron,26,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_XDwL6QTsYUjTFhl5KomI8CPMgXuciciE,w400.jpg""/>"
420,"               From Wittigów to Klinik on foot. It is enough to harden lungs with solid particles. #wroclaw #smog #jackass #daredevil   +: shitty_support, WildGooseberry +2 others  ",2019-01-25 21:55:37,K_TOVA,4,
421,               Which air purifier do you recommend?  #smog #check #payment #airfilter #filterair #pot . . . click to expand the picture. . source: 1548431257345.smogtok.app.png   +: ej_ty  ,2019-01-25 16:49:07,Wuerzet,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Ang5O01CdTduaKCYPle5R9exIKTVGvbr,w400.jpg""/>"
422,"               Stably in Wrocław :) #wroclaw #heheszki #smog source: IMG_20190125_151953.jpg   +: gg_jap, 10101110001100101010101010 +454 others  ",2019-01-25 15:37:38,hansrey,456,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_GUdMB4RH2Ww4wFgFSccvYUE7Hs1ny8VR,w400.jpg""/>"
423,"               #anonimowemirkowyznania Ehhhh and I wrote this on anonymous because I got a bit of an official. Actually, I write this out of concern for my father because he will not write. Let's start this story: I get alimony from my father (pennies, but nevertheless) fact that I do not have to pay them for some time but I have to pay. Now he called sad that he must go to court for a waiver and ask me not to make him a problem. Of course I will not make problems, I say, but what happened to you are so sad, etc.  The father must directly from Penti he tightens the neck of the apartment got a raise of almost 350 zł 700 and where charges are drugs and food, etc.? Who is to blame, of course, and no respected pier * lona european union and their standards and actually fight with their fictional #smog. My father lives in a fairly small town, which is quickly expanding and lives in a historic tenement house.  Now, there was some restoration and exchange gas heating stoves paying another 60% no cool only after such a renovated standard goes up and the money that pays TBS will be downloaded in the form of rent unless they charged him from the subway and 1.50 and still have something added. My father had a small crib where he collected aluminum, some washing machines or other things. Even this had to quit paying for this month 130-150zł and of itself moonlighted as he has the work of doing it skillfully, even the people themselves could help sometimes.  Of course, everything is decided by the privately owned housing community, such as new-fashioned whistles that are nasty and nasty. My old man is about 60 years old probably in your places will soon come such a moment when you have parents in retirement, etc. What if your father will not be able to afford a few more raises and he will have a choice of bread or aaaaaa must eat because his job is physical work.  I'm curious what you write is there any solution to this situation in some way or the father showing bills, etc. may apply to the court oo his exclusion from the investment because he does not need to be happy. Is there any way for such people, like a spade, I give away to the left and right aaa, unfortunately, a few fathers would be really useful simply for living and not having a parasite etc. I deal with a sick mom paying premium taxes and other crap.  Click here to reply in this thread anonymously Click here to send an anonymous private message to OP Post added a script AnonimoweMirkoWyznania (https://mirkowyznania.eu) has accepted: Zkropkao_Na Appendix supported by: Do not sit at home during the holidays and show the whole holiday source: i1.wp.com   +: a-lexis, Bluesocks  ",2019-01-25 13:50:00,AnonimoweMirkoWyznania,2,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_2VnM6SjoAXZQ4su4lwyq0pWoFadB1mIL,w400.jpg""/>"
424,"               #krakow #smog #history Aleksandrów's chorus of the liberating Red Army, regardless of the deadly smog, tries to reassure the Cracovians giving an open-air concert, Kraków, January 1945 source: gaz.jpg   +: bialy_murzynek, Gadgetztan +13 others  ",2019-01-25 12:42:25,yosemitesam,15,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_xAZ7McgK8MJMn0ngb8K1rVBwyOkqwr0H,w400.jpg""/>"
425,"               Well, siema! Mirasy and mirabelle from #torun, I have a case for you.  We will soon buy a flat with pink, and we are wondering about Toruń. We have a great fondness for him, we are very much satisfied with the cultural life and the atmosphere of the old town. We currently live about 40 km from this city.  And here I would like to get info from you, because I take into account that we can have an idealized picture of Gingerbread. Honestly, how is living there every day? What makes you angry and somehow translates into satisfaction with life in this place? What can you not stand? Communication? Policy? Any patola intensified? Smog? Clerks? I'm shooting myself, but you know best, so I am asking for first-hand accounts. Ideally, you would like to give examples of settlements if something shoots you locally (͡ ° ͜ʖ ͡ °) Greetings! show the whole   +: Exito  ",2019-01-25 12:07:51,metalowy_pasterz,1,
426,"               #katowice #erfurt #downs #smog . . . click to expand the picture. . source: 1548409838990.airvisual.jpg   +: mustol108, slavas +4 others  ",2019-01-25 10:55:20,bsl,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_7XZhsdVeAF2QpZlQj4EHmceutPRXErLv,w400.jpg""/>"
427,  Xiaomi Mijia AirPOP PM2.5 Mask Black (Banggood) Price: $ 3.33 (PLN 12.61) The lowest so far: $ 4.99 on 7/12/2018 (Number of records: 4 - from 6/12/2018) LINK to Banggood | Price notification and current coupons  #kuponynazywo - watch if you want to see more promotions [#smog #cuponynazywoxiaomi # kuponynazywodo10]  show spoiler https://www.banggood.com/Xiaomi-Mijia-AirPOP-Light-360-PM2_5-Anti-haze-Face-Mask-Skin-friendly-Material-Antibacterial-p-1220064.html?ID=224&cur_warehouse= CN  show the whole source: img.staticbg.com   ,2019-01-25 10:08:36,n_____S,0,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_d9WZMovytM4X8nduvWRI3MOapkygzdOF,w400.jpg""/>"
428,"  Foreigners will not have to smog with the Polish state. She was found harmed  https://www.wykop.pl/link/4764429/obcokrajowcy-nie-będą-musieli-się-obowiązkowo-szczepić-przeciwko-odrze https://www.wykop.pl/link/4763895/grażyna-wolszczak-wygrywa-proces-o-smog-z-państwem-polskim.-uznano-jej-krzywdę  What is this all about? I am a bot and randomly create a ""sentence"" combining 2 titles from popular finds.  Tag to observe / czarnolistowania #dwielin show the whole   +: UpadlySzczur  ",2019-01-25 00:00:04,DwieLinieBOT,1,
429,"               I have been having a relocation for a few days, which is very intense with my husband. There are many pluses but also a lot of negative points about this idea. Perhaps someone of you has stood before a similar dilemma and regrets or does not regret the decision made and something will cope, because my head hurts already ... Shortly about us: lvl 28 and 29 + yearly baby. We live in Suwalki, we grew up here, then studied in larger cities and for almost 5 years again Suwalki. Rent + PLN 750. Cities to which we can move to Krakow or Katowice (husband's work).  Pros of moving out: - more entertainment / concerts / restaurants, we like it very much and in Suwalki it is not - easy access to various types of activities (horse riding, shooting range, etc.) - better schools (future daughter) - living in a large city gives you great opportunities to develop a passion in your child, to which we as children had limited access - close in the mountains :) - it's easier to find jobs in my industry - the mentality of people in Suwalkach is very overwhelming - it's far from Suwalk  Disadvantages of moving out: - far from the family :( - it's hard for us to make new friends, here we have a few, but some friends, there will be no one and will not be able to meet someone - Suwalki have nice surroundings (greenery, forests, lakes), with which it's hard to leave - there are traffic jams in a big city, a long way is going from one end of the city to the other - not air, smog - high prices of real estate, both rental and purchase - and again, fuck, far from the family :(  As you can see the pluses are as much as minus ... on one side we choke on here and on the other we are afraid to leave everything and leave.  Edit: maybe someone from Krakow / Katowice will say how you live in these cities? Do you like them or will you run away?  #conversion #ehhhhhhhhhhhhh show the whole   +: xiaore, Rapepo +2 others  ",2019-01-24 20:08:28,elpoliko,4,
430,"               If God did not want us to smoke in the furnace, he would not have smoked them  #take true #smog   +: Kreslanka, RedRightHand +9 others  ",2019-01-24 15:13:22,Mirkomil,11,
431,"               is there anyone who is more interested in #smog? Every now and then a chimney sweep comes to our company and sometimes I talk to him about the quality of coal, etc. From the word to the word went to the Krakow smog. He stated that once the layer of smog was much larger and was less of a problem than it is today (research has been conducted for several dozen years). The cause of today's problems is the layer of water vapor, which is a kind of blockage of these pollutants. In contrast, the source of water vapor are, among others, gas boilers that produce from 1cm3 of natural gas up to 1.5m3 of water vapor. I do not know how true it is, but I was interested in such a theory. Theoretically, there were a lot more solid furnaces, the exhaust fumes from cars were more harmful (I'm not talking about vehicles - corpses that smoke with oil). What do you think about it ? # asking for the show show the whole   +: tax-treasury, gronagniew +1 other  ",2019-01-24 13:53:46,roszej,3,
